更新时间,#genre#
CCTV7,https://www.freetv.top/migu/673168121.m3u8?migutoken=574d7f499abe28260750cc94be57fac402b5f84b72ecb907cf459ce8d58381c92f1a7208e1b83a752dcb0500c1839caea4e4747510bac25b9090fa959b172ce5389a900b4612dde9e9d594cf2e
CCTV7,http://39.170.52.236:808/hls/7/index.m3u8
CCTV7,http://223.112.219.174:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://122.227.173.42:8188/rtp/233.50.201.120:5140
CCTV7,http://1.24.39.180:9003/hls/7/index.m3u8
CCTV7,http://58.243.224.244:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://218.58.136.82:352/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://114.252.238.87:8000/udp/239.3.1.61:8104
CCTV7,http://58.243.224.242:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://8.138.7.223/【公众号：榴芒电视】/cctv7.m3u8
CCTV7,http://120.76.248.139/live/bfgd/4200000127.m3u8
CCTV7,http://113.140.12.230:8888/newlive/live/hls/8/live.m3u8
CCTV7,http://120.234.5.29:6000/udp/239.20.0.198:2194
CCTV7,http://183.11.239.36:808/hls/25/index.m3u8
CCTV7,http://8.138.7.223/tv/cctv7.m3u8
CCTV7,http://123.129.70.178:9901/tsfile/live/0007_1.m3u8
CCTV7,http://60.7.56.33:4000/rtp/239.253.92.194:6059
CCTV7,http://116.9.204.242:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://60.7.56.33:4000/udp/239.253.92.194:6059
CCTV7,http://125.89.163.44:8888/udp/239.77.1.159:5146
CCTV7,http://115.60.241.249:2000/rtp/225.1.4.76:1105
CCTV7,http://116.117.105.71:8096/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://125.82.168.238:8888/rtp/235.254.198.56:1500
CCTV7,http://123.129.70.178:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://119.32.12.17:2901/udp/224.1.100.27:11111
CCTV7,http://112.81.218.254:35455/gaoma/cctv7.m3u8
CCTV7,http://219.135.180.210:18888/hls/7/index.m3u8
CCTV7,http://61.136.67.238:50085/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://125.82.168.238:8888/rtp/235.254.198.4:1292
CCTV7,http://218.24.193.146:808/rtp/232.0.0.136:1234
CCTV7,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225733/index.m3u8?
CCTV7,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225733/index.m3u8
CCTV7,http://110.7.130.241:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/1.m3u8
CCTV7,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225733/index.m3u8
CCTV7,http://125.82.171.210:8888/rtp/235.254.198.56:1500
CCTV7,http://125.82.171.210:8888/rtp/235.254.198.4:1292
CCTV7,http://218.89.240.144:59901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225733/index.m3u8
CCTV7,http://116.117.105.236:8096/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://116.117.107.84:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://110.80.17.38:9901/tsfile/live/0007_1.m3u8
CCTV7,http://60.2.190.206:4000/udp/239.253.92.194:6059
CCTV7,http://60.2.190.206:4000/rtp/239.253.92.194:6059
CCTV7,http://110.7.131.40:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://110.7.131.79:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://116.117.105.96:8096/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV7,http://110.7.131.4:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://101.66.199.6:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://110.7.131.193:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://116.117.106.117:8096/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://qjrhc.jydjd.top:2911/udp/224.1.100.28:11111
CCTV7,http://116.117.104.248:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://123.130.84.106:8154/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://182.91.124.60:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://218.13.14.6:60050/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://221.2.148.205:8154/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://42.48.105.224:9002/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://113.57.20.158:9901/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://110.7.131.146:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://221.226.4.10:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://182.91.124.224:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://60.223.224.176:8888/newlive/live/hls/9/live.m3u8
CCTV7,http://119.32.12.32:2901/udp/224.1.100.27:11111
CCTV7,http://nas.hssvm.com:8888/udp/225.1.1.138:5002
CCTV7,http://drive.mxmy.net:8888/udp/239.3.1.61:8104
CCTV7,http://110.7.131.231:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://124.93.18.238:9003//hls/7/index.m3u8
CCTV7,http://58.210.168.86:10800/newlive/live/hls/7/live.m3u8
CCTV7,http://58.221.214.82:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://wouu.net:9977/udp/239.93.1.67:5140
CCTV7,http://60.219.176.250:9003//hls/107/index.m3u8
CCTV7,http://qjrhc.jydjd.top:2911/udp/224.1.100.27:11111
CCTV7,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_CCTV-7-HQ
CCTV7,http://110.53.52.63:8888/newlive/live/hls/9/live.m3u8
CCTV7,http://111.14.181.15:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://omnix.cn:4000/udp/225.1.8.7:8104
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6913&tk=a0c4f6cfaba3
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7789&tk=b53028476470
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2672&tk=b53028476470
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7285&tk=a0c4f6cfaba3
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3180&tk=a0c4f6cfaba3
CCTV7,http://111.14.181.15:9901/tsfile/live/0007_1.m3u8
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8342&tk=b53028476470
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7285&tk=e640d0a1bf70
CCTV7,http://183.223.157.33:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6413&tk=e503191f8e20
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3753&tk=e640d0a1bf70
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1063&tk=b53028476470
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7004&tk=e640d0a1bf70
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3981&tk=a0c4f6cfaba3
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8946&tk=f6cc1e0a0e1a
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4080&tk=a0c4f6cfaba3
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5144&tk=a0c4f6cfaba3
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0469&tk=b53028476470
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5088&tk=e503191f8e20
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7438&tk=f6cc1e0a0e1a
CCTV7,http://211.67.191.23/hls/cctv7hd/index.m3u8
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6594&tk=b53028476470
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9228&tk=f6cc1e0a0e1a
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8371&tk=2aca1ad9a849
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2659&tk=e640d0a1bf70
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6440&tk=e503191f8e20
CCTV7,http://182.37.169.94:352/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://tv.20191209.xyz:37377/migu/673168121.m3u8?migutoken=76fbb50f9a12de455452a0b92fde921c6a9a596f2e4035246492270152653570a478746ff105876f101081cb38974e61faa26aebb018bef93a4d7b8a840fa3beb2b478fdb581d84460caa867
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5111&tk=e503191f8e20
CCTV7,http://119.36.148.115:59901/tsfile/live/0007_1.m3u8
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7164&tk=f6cc1e0a0e1a
CCTV7,http://home.kuaidi521.com:35455/gaoma/cctv7.m3u8
CCTV7,http://dms.yryyj.site:8188/udp/239.76.246.157:1234
CCTV7,http://jf.jxx2023.work:40446/tsfile/live/0007_1.m3u8
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3438&tk=f6cc1e0a0e1a
CCTV7,http://124.116.183.146:9901/tsfile/live/0007_1.m3u8
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4813&tk=f6cc1e0a0e1a
CCTV7,http://118.122.189.74:9901/tsfile/live/0007_1.m3u8
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2229&tk=f6cc1e0a0e1a
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3302&tk=e640d0a1bf70
CCTV7,http://123.138.22.30:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://123.132.233.194:352/tsfile/live/0007_1.m3u8
CCTV7,http://lt.hxtre.com:35455/itv/1000000005000265007.m3u8?cdn=ystenlive
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0974&tk=f6cc1e0a0e1a
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0102&tk=b53028476470
CCTV7,http://lt.hxtre.com:35455/itv/1000000001000024341.m3u8?cdn=ystenlive
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5127&tk=b53028476470
CCTV7,https://stream1.freetv.fun/978492b187939ceb862410f14e3321d54e05a0bc645f85f48c426b0e522eb940.m3u8
CCTV7,http://60.172.130.146:352/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,https://stream1.freetv.fun/38c7c346b707a4febeabb5ecd55e67687d764ec0a561894ff0e953e516acdfb1.m3u8
CCTV7,http://123.138.22.30:9901/tsfile/live/0007_1.m3u8
CCTV7,http://116.117.104.34:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3376&tk=e503191f8e20
CCTV7,http://222.219.183.103:8089/hls/7/index.m3u8
CCTV7,http://www.douzhicloud.site:35455/gaoma/cctv7.m3u8
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0377&tk=e640d0a1bf70
CCTV7,http://ttkx.cc:1380/653哈哈/mg9.php?id=cctv7
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7670&tk=a0c4f6cfaba3
CCTV7,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1038&tk=a0c4f6cfaba3
CCTV7,https://ldocctvwbcdtxy.liveplay.myqcloud.com/ldocctvwbcd/cdrmldcctv7_1_td.m3u8
CCTV7,http://113.57.20.158:9901/tsfile/live/1026_1.m3u8
CCTV7,http://xiaoya.crccxw.top:35455/gaoma/cctv7.m3u8
CCTV7,http://116.117.106.103:8096/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,rtsp://180.95.143.19/PLTV/88888910/224/3221225572/10000100000000060000000000107352_0.smil
CCTV7,https://www.freetv.top/migu/673168121.m3u8?migutoken=5dc42b85b8e382a48bee714d95d95141513753c23aa55f932693ce1eb52e32c8782badd9bcf5db1b0cc68c6bf1d2cae4e93e86e4698cef598cecd907ecd71f4ca95eda3e82c5c85395b4c4123a
CCTV7,http://huashetou.fun:35455/gaoma/cctv7.m3u8
CCTV7,http://183.66.15.146:60901/tsfile/live/0007_1.m3u8?key=txiptv
CCTV8,http://iptv.huuc.edu.cn/hls/cctv8hd.m3u8
CCTV8,https://www.freetv.top/migu/624878356.m3u8?migutoken=170b73b07e0cf0d307afea3545da5b9609d7c15461a2f4ac0f43634101df9baf391a446b91e5f84446b6a3b0934bb4730e2f3c4a32a565f904f22c8ff745a094d45dfd49c54f31b0b78156a080
CCTV8,http://[2409:8087:1a01:df::4051]:80/TVOD/88888888/224/3221225795/main.m3u8
CCTV8,https://smart.pendy.dpdns.org/Smart.php?id=cctv8hd
CCTV8,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226008/index.m3u8
CCTV8,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226008/index.m3u8
CCTV8,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226451/1.m3u8
CCTV8,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226008/index.m3u8
CCTV8,https://mursor.ottiptv.cc/migu/624878356.m3u8?migutoken=aa54b7b92c76b3bdefb474f933500b51a79f723d7f881f82761b06fd5c5a262a3c883609135d457c406d84246d684f44ab8b0e7bce3f616727b8d11bc050ad577d0675c55e150ce0b9eaddc830
CCTV8,https://migu.188766.xyz/?migutoken=de5cef909a18153d492508937d17df68&id=CCTV8&pp=1
CCTV8,http://110.42.54.199:35455/mgtv/624878356.m3u8
CCTV8,https://live.sxrtv.com/iptv/cctv8.flv
CCTV8,http://106.53.99.30/tv/20250717.php?id=0009
CCTV8,http://153.0.171.163:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://home.kuaidi521.com:35455/bptv/10000100000000050000000003870838.m3u8
CCTV8,http://3501776.xyz:35455/bptv/10000100000000050000000003870838.m3u8
CCTV8,http://www.douzhicloud.site:35455/bptv/10000100000000050000000003870838.m3u8
CCTV8,http://36.105.100.208:35455/bptv/10000100000000050000000003870838.m3u8
CCTV8,http://223.166.74.79:10030/bptv/10000100000000050000000003870838.m3u8
CCTV8,http://59.174.90.205:5555/bptv/10000100000000050000000003870838.m3u8
CCTV8,http://114.32.59.86:7000/bptv/10000100000000050000000003870838.m3u8
CCTV8,http://lt.hxtre.com:35455/bptv/10000100000000050000000003870838.m3u8
CCTV8,http://yemingjkl.x3322.net:35455/bptv/10000100000000050000000003870838.m3u8
CCTV8,http://cc.95279527.space:35455/bptv/10000100000000050000000003870838.m3u8
CCTV8,http://test.smart-more.cn:35455/bptv/10000100000000050000000003870838.m3u8
CCTV8,http://hk-cc.960612.xyz:35455/bptv/10000100000000050000000003870838.m3u8
CCTV8,http://missyao.com:35455/bptv/10000100000000050000000003870838.m3u8
CCTV8,http://zjzcf.synology.me:35455/bptv/10000100000000050000000003870838.m3u8
CCTV8,http://xiaoya.crccxw.top:35455/bptv/10000100000000050000000003870838.m3u8
CCTV8,http://vip.lqcc.xyz:35455/bptv/10000100000000050000000003870838.m3u8
CCTV8,https://guangdongcmcc.tv12.xyz/14.m3u8
CCTV8,http://58.17.48.228:808/hls/8/index.m3u8
CCTV8,http://113.101.119.50:8090/hls/120/index.m3u8
CCTV8,http://114.226.205.65:4022/rtp/239.49.1.8:6000
CCTV8,http://180.105.218.230:4022/rtp/239.49.1.8:6000
CCTV8,http://110.80.17.38:9999/tsfile/live/0008_1.m3u8
CCTV8,http://113.26.202.52:1299/tsfile/live/0008_1.m3u8
CCTV8,https://fenghuang.tv12.xyz/9.m3u8
CCTV8,https://cc05.tv12.xyz/9.m3u8
CCTV8,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227327/index.m3u8
CCTV8,https://cc06.tv12.xyz/9.m3u8
CCTV8,http://free.cnlive.club/channel/n4dd18c29/index.m3u8?q=1755137023525
CCTV8,http://live.catvod.com/catvod.php?id=cctv8
CCTV8,http://cqcb.live.iptv.darwinchow.com/cctv8hd
CCTV8,http://60.174.40.117:85/tsfile/live/0008_1.m3u8?key=txiptv
CCTV8,http://221.226.4.10:85/tsfile/live/0008_1.m3u8?key=txiptv
CCTV8,http://121.237.204.65:35455/mgtv/624878356.m3u8
CCTV8,http://69.165.67.56/yangjuan.php?id=cctv8hd@4000000
CCTV8,http://69.165.67.56/yangjuan.php?id=cctv8@1300000
CCTV8,http://api.mytv666.top/api/fh6.php?t=央视频道&id=CCTV8
CCTV8,http://101.43.145.141:12002/gaoma/cctv8.m3u8
CCTV8,http://101.43.145.141:12002/itv/6000000001000001070.m3u8?cdn=wasusyt
CCTV8,https://hls-gateway.vpstv.net/streams/476892.m3u8
CCTV8,http://[2409:8087:1a15:10d1::38]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV8,http://lml1971.cn:35455/gptv/G_CCTV-8-HQ.m3u8
CCTV8,http://112.80.203.154:9003/hls/8/index.m3u8
CCTV8,http://58.57.40.22:9901/tsfile/live/1008_1.m3u8
CCTV8,http://1b6467f415.iok.la:9931/tsfile/live/1028_1.m3u8
CCTV8,http://gmxw.7766.org:808/hls/96/index.m3u8
CCTV8,http://111.43.126.240:9003/hls/21/index.m3u8
CCTV8,http://ygbh.site/php/bfgd.php?id=066
CCTV8,http://sh.lnott.top:880/dx08.m3u8
CCTV8,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226485/1.m3u8?
CCTV8,http://101.35.240.114:88/live.php?id=CCTV8
CCTV8,http://218.13.14.6:60050/tsfile/live/1008_1.m3u8
CCTV8,http://39.135.135.89/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV8,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV8,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226008/index.m3u8
CCTV8,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.37:9740
CCTV8,https://tv-1.iill.top/migu/cctv8
CCTV8,https://piccpndali.v.myalicdn.com/audio/cctv8_2.m3u8
CCTV8,http://113.57.111.4:1111/tsfile/live/1007_1.m3u8
CCTV8,http://58.220.219.14:9901/tsfile/live/0008_1.m3u8
CCTV8,http://218.3.138.25:1111/tsfile/live/1007_1.m3u8
CCTV8,http://58.19.43.46:9901/tsfile/live/1027_1.m3u8
CCTV8,http://183.94.1.118:8801/tsfile/live/0008_1.m3u8
CCTV8,http://111.9.163.109:9901/tsfile/live/0008_1.m3u8
CCTV8,http://116.9.204.242:9901/tsfile/live/0008_1.m3u8
CCTV8,http://223.241.247.214:9901/tsfile/live/0008_1.m3u8
CCTV8,http://101.19.84.8:9901/tsfile/live/0008_1.m3u8
CCTV8,http://123.130.84.106:8154/tsfile/live/0008_1.m3u8
CCTV8,http://218.89.240.144:59901/tsfile/live/0008_1.m3u8
CCTV8,http://61.138.128.226:19901/tsfile/live/0009_1.m3u8
CCTV8,http://120.238.94.10:9901/tsfile/live/1026_1.m3u8
CCTV8,http://222.169.85.8:9901/tsfile/live/0008_1.m3u8
CCTV8,http://61.156.228.12:8154/tsfile/live/0008_1.m3u8
CCTV8,http://61.157.139.15:9901/tsfile/live/2378_1.m3u8
CCTV8,http://183.66.15.146:60901/tsfile/live/0008_1.m3u8
CCTV8,http://61.138.128.226:19901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://36.105.100.208:35455/gaoma/cctv8k_36m.m3u8
CCTV8,http://3501776.xyz:35455/gaoma/cctv8.m3u8
CCTV8,https://api.olelive.com/dis/live/CCTV8HD/hls.m3u8
CCTV8,http://www.dsk.cc/php/bfgd.php?id=cctv8&m.m3u8
CCTV8,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV8,http://120.76.248.139/live/bfgd/4200000066.m3u8
CCTV8,http://39.170.52.236:808/hls/8/index.m3u8
CCTV8,http://114.252.238.87:8000/udp/239.3.1.175:8001
CCTV8,http://122.227.173.42:8188/rtp/233.50.201.199:5140
CCTV8,http://1.24.39.180:9003/hls/8/index.m3u8
CCTV8,http://115.60.241.249:2000/rtp/225.1.4.161:1197
CCTV8,http://116.9.204.242:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://119.32.12.32:2901/udp/224.1.100.86:11111
CCTV8,http://61.136.67.238:50085/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://125.89.163.44:8888/udp/239.77.0.172:5146
CCTV8,http://123.129.70.178:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://58.221.214.82:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://125.82.171.210:8888/rtp/235.254.198.144:1856
CCTV8,http://112.234.21.153:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://120.197.43.179:9901/tsfile/live/0009_1.m3u8
CCTV8,http://222.134.19.31:352/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://123.129.70.178:9901/tsfile/live/0008_1.m3u8
CCTV8,http://120.234.5.29:6000/udp/239.20.0.31:3280
CCTV8,http://218.29.168.146:352/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://60.7.56.33:4000/udp/239.253.92.195:6060
CCTV8,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_CCTV-8-HD-265-5M
CCTV8,http://101.66.198.255:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://60.223.224.176:8888/newlive/live/hls/10/live.m3u8?
CCTV8,http://58.254.14.61:808/hls/8/index.m3u8
CCTV8,http://125.82.168.238:8888/rtp/235.254.198.57:1504
CCTV8,http://qjrhc.jydjd.top:2911/udp/224.1.100.85:11111
CCTV8,http://101.66.199.246:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://125.82.171.210:8888/rtp/235.254.198.57:1504
CCTV8,http://119.32.12.17:2901/udp/224.1.100.86:11111
CCTV8,http://218.3.138.25:1111/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://110.80.17.38:9901/tsfile/live/0008_1.m3u8
CCTV8,http://drive.mxmy.net:8888/udp/239.3.1.175:8001
CCTV8,http://113.57.93.165:9900/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8?
CCTV8,http://nas.hssvm.com:8888/udp/225.1.1.196:5002
CCTV8,http://60.29.124.66:6080/hls/19/index.m3u8
CCTV8,http://61.156.228.12:8154/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://101.66.199.6:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://219.135.180.210:18888/hls/8/index.m3u8
CCTV8,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226008/index.m3u8
CCTV8,http://113.57.93.165:9900/tsfile/live/0008_1.m3u8
CCTV8,http://116.117.104.34:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://110.7.131.231:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226008/index.m3u8
CCTV8,http://110.7.131.40:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://110.7.131.79:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://60.7.56.33:4000/rtp/239.253.92.195:6060
CCTV8,http://218.24.193.146:808/rtp/232.0.0.173:1234
CCTV8,http://116.117.105.71:8096/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://qjrhc.jydjd.top:2911/udp/224.1.100.86:11111
CCTV8,http://60.2.190.206:4000/udp/239.253.92.195:6060
CCTV8,http://110.7.131.4:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://221.2.148.205:8154/tsfile/live/0008_1.m3u8
CCTV8,http://116.117.106.103:8096/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://110.7.131.146:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://221.2.148.205:8154/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://116.117.104.248:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://116.117.105.236:8096/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://110.7.131.129:8096/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://183.11.239.36:808/hls/96/index.m3u8
CCTV8,http://123.130.84.106:8154/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://116.117.106.117:8096/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://218.89.240.144:59901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://124.116.183.146:9901/tsfile/live/0008_1.m3u8
CCTV8,http://183.215.134.239:19901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://61.133.10.250:352/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://182.91.124.224:9901/tsfile/live/1044_1.m3u8?key=txiptv&playlive=0&authid=0
